contractSymbol,openInterest,volume,snapshot_date
XBI261016C00170000,4507.0,27.0,2026-09-25
XBI261016P00170000,143.0,0.0,2026-09-25
XBI261016C00171000,304.0,0.0,2026-09-25
XBI261016P00171000,5.0,0.0,2026-09-25
XBI261016C00172000,2877.0,0.0,2026-09-25
XBI261016P00172000,112.0,0.0,2026-09-25
XBI261016C00173000,338.0,2.0,2026-09-25
XBI261016P00173000,16.0,0.0,2026-09-25
XBI261016C00174000,354.0,0.0,2026-09-25
XBI261016P00174000,10.0,0.0,2026-09-25
XBI261016C00175000,593.0,32.0,2026-09-25
XBI261016P00175000,2.0,0.0,2026-09-25
XBI261016C00176000,331.0,2.0,2026-09-25
XBI261016P00176000,0.0,0.0,2026-09-25
XBI261016C00177000,310.0,0.0,2026-09-25
XBI261016P00177000,0.0,0.0,2026-09-25
XBI261016C00178000,521.0,10.0,2026-09-25
XBI261016P00178000,1.0,0.0,2026-09-25
XBI261016C00179000,70.0,3.0,2026-09-25
XBI261016P00179000,2.0,0.0,2026-09-25
XBI261016C00180000,523.0,1.0,2026-09-25
XBI261016P00180000,9.0,0.0,2026-09-25
XBI261016C00181000,27.0,2.0,2026-09-25
XBI261016P00181000,0.0,0.0,2026-09-25
XBI261016C00182000,1208.0,0.0,2026-09-25
XBI261016P00182000,0.0,0.0,2026-09-25
XBI261016C00183000,28.0,0.0,2026-09-25
XBI261016P00183000,0.0,0.0,2026-09-25
XBI261016C00184000,54.0,2.0,2026-09-25
XBI261016P00184000,0.0,0.0,2026-09-25
XBI261016C00185000,6294.0,22.0,2026-09-25
XBI261016P00185000,0.0,0.0,2026-09-25
XBI261016C00190000,169.0,0.0,2026-09-25
XBI261016P00190000,0.0,0.0,2026-09-25
XBI261016C00195000,122.0,4.0,2026-09-25
XBI261016P00195000,0.0,0.0,2026-09-25
XBI261016C00200000,8835.0,0.0,2026-09-25
XBI261016P00200000,0.0,0.0,2026-09-25
XBI261016C00205000,17.0,0.0,2026-09-25
XBI261016P00205000,0.0,0.0,2026-09-25
XBI261016C00210000,60.0,0.0,2026-09-25
XBI261016P00210000,0.0,0.0,2026-09-25
XBI261016C00215000,9.0,0.0,2026-09-25
XBI261016P00215000,0.0,0.0,2026-09-25
XBI261016C00220000,0.0,0.0,2026-09-25
XBI261016P00220000,0.0,0.0,2026-09-25
XBI261016C00225000,0.0,0.0,2026-09-25
XBI261016P00225000,0.0,0.0,2026-09-25
XBI261023C00085000,0.0,0.0,2026-09-25
XBI261023P00085000,0.0,0.0,2026-09-25
XBI261023C00090000,0.0,0.0,2026-09-25
XBI261023P00090000,22.0,0.0,2026-09-25
XBI261023C00095000,0.0,0.0,2026-09-25
XBI261023P00095000,0.0,0.0,2026-09-25
XBI261023C00100000,0.0,0.0,2026-09-25
XBI261023P00100000,1.0,0.0,2026-09-25
XBI261023C00105000,0.0,0.0,2026-09-25
XBI261023P00105000,0.0,0.0,2026-09-25
XBI261023C00110000,0.0,0.0,2026-09-25
XBI261023P00110000,9.0,0.0,2026-09-25
