date,spot,net_gex,flip,call_wall,put_wall,call_wall_class,put_wall_class,pcr_oi_all,pcr_oi_near,net_vanna,net_charm
2020-08-12,271.86,88070276.0,290.05,270.0,,WEAK,REMOTE,1.904,1.676,222140735.0,825912252.0
2020-08-13,272.48,79275877.0,292.2,270.0,,WEAK,REMOTE,1.892,1.898,220103392.0,1101526729.0
2020-08-14,272.16,4975993.0,334.67,270.0,,WEAK,REMOTE,1.947,2.016,240800166.0,905912576.0
2020-08-17,275.32,227896585.0,282.75,300.0,,WEAK,REMOTE,1.941,2.014,203557523.0,608962591.0
2020-08-18,277.97,331887561.0,280.47,300.0,,WEAK,REMOTE,1.961,2.046,183950691.0,486267975.0
2020-08-19,276.1,157507158.0,287.55,300.0,,WEAK,REMOTE,1.987,2.168,195935231.0,683972993.0
2020-08-20,279.93,265880261.0,283.97,300.0,,WEAK,REMOTE,2.013,2.171,177298788.0,876163906.0
2020-08-21,281.87,489643818.0,281.36,300.0,,WEAK,REMOTE,2.055,2.385,171204583.0,-152570655.0
2020-08-24,283.63,49268945.0,302.14,300.0,,WEAK,REMOTE,2.0,3.459,162444822.0,395424498.0
2020-08-25,285.86,101433453.0,297.66,300.0,,WEAK,REMOTE,1.996,2.791,159002705.0,445332019.0
2020-08-26,291.96,154264345.0,296.47,300.0,,WEAK,REMOTE,1.969,2.713,128988282.0,454129838.0
2020-08-27,291.05,59256853.0,309.04,300.0,,WEAK,REMOTE,1.991,2.86,151858963.0,797402994.0
2020-08-28,292.53,318413959.0,292.93,300.0,,WEAK,REMOTE,2.014,2.769,161383293.0,535054939.0
2020-08-31,294.88,54207402.0,310.0,300.0,,WEAK,REMOTE,1.925,2.481,143891502.0,399041622.0
2020-09-01,299.92,106873722.0,307.2,300.0,,WEAK,REMOTE,1.969,2.28,127071919.0,362429219.0
2020-09-02,302.76,87421155.0,312.16,300.0,,WEAK,REMOTE,1.959,2.288,126812536.0,569834130.0
2020-09-03,287.41,-424426577.0,,300.0,,WEAK,REMOTE,1.93,2.548,176655107.0,1251489600.0
2020-09-04,283.58,-647184290.0,,300.0,,WEAK,REMOTE,1.842,1.886,196160267.0,346286347.0
2020-09-08,269.95,-471021149.0,,,255.0,REMOTE,WEAK,1.785,1.569,175673142.0,401357974.0
2020-09-09,277.88,-275239627.0,,300.0,255.0,WEAK,WEAK,1.719,1.216,205409258.0,752208208.0
2020-09-10,272.34,-503281845.0,,,255.0,REMOTE,WEAK,1.708,1.296,207734964.0,912901344.0
2020-09-11,270.45,-876387066.0,,,255.0,REMOTE,WEAK,1.705,1.644,222458834.0,197073380.0
2020-09-14,275.16,-347269633.0,,300.0,255.0,WEAK,WEAK,1.707,1.677,230258344.0,765664619.0
2020-09-15,279.06,-179658781.0,,300.0,255.0,WEAK,WEAK,1.722,1.671,233859809.0,869070223.0
2020-09-16,274.61,-489749639.0,,300.0,255.0,WEAK,WEAK,1.722,1.681,226630846.0,1281240623.0
2020-09-17,270.32,-650671381.0,,,255.0,REMOTE,WEAK,1.724,1.654,211531275.0,1053779581.0
2020-09-18,266.87,-454794387.0,,,255.0,REMOTE,PRIMARY,1.758,1.299,200029698.0,280762043.0
2020-09-21,267.51,-460933864.0,,,255.0,REMOTE,WEAK,1.702,1.088,214046433.0,498208558.0
2020-09-22,272.48,-213222892.0,,,255.0,REMOTE,WEAK,1.657,0.924,223457970.0,602818562.0
2020-09-23,264.16,-516468204.0,,,255.0,REMOTE,WEAK,1.634,1.207,206375841.0,702779180.0
2020-09-24,265.39,-486298712.0,,,255.0,REMOTE,WEAK,1.629,1.163,217587652.0,1179423333.0
2020-09-25,271.56,31635765.0,324.32,,255.0,REMOTE,WEAK,1.661,1.346,242542298.0,665196123.0
2020-09-28,277.2,-49030624.0,,300.0,255.0,WEAK,PRIMARY,1.731,1.667,219478182.0,590638101.0
2020-09-29,275.95,-100920590.0,,300.0,255.0,WEAK,WEAK,1.726,1.553,224685411.0,812701266.0
2020-09-30,277.84,216208329.0,287.69,300.0,255.0,WEAK,WEAK,1.733,1.519,222954061.0,799028248.0
2020-10-01,282.25,42945845.0,322.9,300.0,255.0,WEAK,PRIMARY,1.726,1.528,203738070.0,528000350.0
2020-10-02,274.31,-205184894.0,,300.0,255.0,WEAK,PRIMARY,1.699,1.517,215645325.0,409001872.0
2020-10-05,280.16,-10852962.0,,300.0,255.0,WEAK,WEAK,1.71,1.383,221015303.0,534433757.0
2020-10-06,275.16,-235748850.0,,300.0,255.0,WEAK,WEAK,1.737,1.384,227115449.0,643645263.0
2020-10-07,279.92,-46225234.0,,300.0,255.0,WEAK,WEAK,1.734,1.372,227067076.0,721964182.0
2020-10-08,281.41,52926060.0,315.88,300.0,255.0,WEAK,WEAK,1.735,1.391,226052755.0,857836576.0
2020-10-09,285.71,555631984.0,285.47,300.0,,WEAK,REMOTE,1.752,1.725,214221258.0,365452256.0
2020-10-12,294.53,310868262.0,294.59,300.0,,WEAK,REMOTE,1.743,1.705,155213139.0,343554979.0
2020-10-13,294.52,144322298.0,304.53,300.0,,WEAK,REMOTE,1.838,2.028,168660389.0,548890434.0
2020-10-14,292.06,41340356.0,334.11,300.0,,WEAK,REMOTE,1.86,2.051,187294022.0,841355067.0
2020-10-15,290.1,-50321789.0,,300.0,,WEAK,REMOTE,1.864,2.07,193861867.0,1403815599.0
2020-10-16,288.51,-285547629.0,,300.0,,WEAK,REMOTE,1.845,1.955,208326427.0,861836683.0
2020-10-19,283.8,-209797738.0,,300.0,,WEAK,REMOTE,1.791,1.45,193890702.0,365334893.0
2020-10-20,284.41,-185787148.0,,300.0,,WEAK,REMOTE,1.767,1.255,201032369.0,473704203.0
2020-10-21,284.19,-245860867.0,,300.0,,WEAK,REMOTE,1.762,1.379,204119784.0,594678657.0
2020-10-22,284.18,-253692625.0,,300.0,,WEAK,REMOTE,1.784,1.532,207284265.0,800839294.0
2020-10-23,284.74,-185552013.0,,300.0,,WEAK,REMOTE,1.784,1.717,212365616.0,495081522.0
2020-10-26,280.47,-285191546.0,,300.0,255.0,WEAK,WEAK,1.805,1.912,196940499.0,447587083.0
2020-10-27,282.66,-207826417.0,,300.0,255.0,WEAK,WEAK,1.762,1.584,203458689.0,550557912.0
2020-10-28,271.64,-488503769.0,,,255.0,REMOTE,WEAK,1.785,1.646,176541755.0,447148782.0
2020-10-29,276.39,-403510518.0,,300.0,255.0,WEAK,WEAK,1.768,1.48,205612757.0,1251377810.0
2020-10-30,269.38,-533185163.0,,,255.0,REMOTE,WEAK,1.794,1.568,185097472.0,554879361.0
2020-11-02,269.98,-408722693.0,,,255.0,REMOTE,WEAK,1.839,1.632,194890454.0,401481065.0
2020-11-03,274.65,-306554460.0,,300.0,255.0,WEAK,WEAK,1.823,1.648,215314396.0,571517317.0
2020-11-04,286.91,-15674512.0,,300.0,,WEAK,REMOTE,1.81,1.602,211566328.0,521081757.0
2020-11-05,294.39,157435531.0,304.27,300.0,,WEAK,REMOTE,1.819,1.809,188786106.0,495676284.0
2020-11-06,294.61,148581226.0,305.88,300.0,,WEAK,REMOTE,1.844,2.025,211329820.0,582507556.0
2020-11-09,288.59,-168039765.0,,300.0,,WEAK,REMOTE,1.844,2.435,232029129.0,541407215.0
2020-11-10,283.42,-459323441.0,,300.0,,WEAK,REMOTE,1.891,2.205,237552137.0,567475209.0
2020-11-11,289.76,-197393738.0,,300.0,,WEAK,REMOTE,1.871,1.839,244422279.0,743569268.0
2020-11-12,288.4,-323355194.0,,300.0,,WEAK,REMOTE,1.875,1.887,246923088.0,1042900994.0
2020-11-13,290.93,-77277783.0,,300.0,,WEAK,REMOTE,1.857,2.218,254489449.0,682906667.0
2020-11-16,293.2,8178427.0,368.59,300.0,,WEAK,REMOTE,1.885,2.48,232896466.0,648631787.0
2020-11-17,292.27,-51849315.0,,300.0,,WEAK,REMOTE,1.865,2.287,239534740.0,784128316.0
2020-11-18,290.11,-180102350.0,,300.0,,WEAK,REMOTE,1.882,2.342,245520601.0,923309264.0
2020-11-19,292.38,-18163955.0,,300.0,,WEAK,REMOTE,1.878,2.4,240602458.0,1297097420.0
2020-11-20,290.38,-508391719.0,,300.0,,PRIMARY,REMOTE,1.87,2.292,258598784.0,1044829884.0
2020-11-23,290.39,-126730835.0,,300.0,,PRIMARY,REMOTE,1.753,1.976,239965630.0,393217308.0
2020-11-24,294.47,101684724.0,312.8,300.0,,WEAK,REMOTE,1.754,1.671,234430531.0,430779939.0
2020-11-25,296.28,207238843.0,304.66,300.0,,PRIMARY,REMOTE,1.758,1.734,233375162.0,447538407.0
2020-11-27,299.01,452823504.0,299.47,300.0,,WEAK,REMOTE,1.745,1.424,213617865.0,309866480.0
2020-11-30,299.62,184881265.0,309.13,300.0,,WEAK,REMOTE,1.762,1.202,205926064.0,379090727.0
2020-12-01,303.46,262967799.0,306.6,300.0,,PRIMARY,REMOTE,1.76,1.233,184685935.0,321397457.0
2020-12-02,303.85,277516549.0,308.79,300.0,,PRIMARY,REMOTE,1.778,1.117,192872734.0,496625702.0
2020-12-03,304.28,322377126.0,307.64,300.0,,PRIMARY,REMOTE,1.784,1.093,193739903.0,819003895.0
2020-12-04,305.52,474006788.0,305.61,300.0,,PRIMARY,REMOTE,1.8,1.446,198014844.0,623349986.0
2020-12-07,307.25,148758658.0,317.77,300.0,,WEAK,REMOTE,1.864,2.102,183987030.0,421742670.0
2020-12-08,308.29,180215110.0,314.66,300.0,,WEAK,REMOTE,1.882,1.863,181866449.0,437658359.0
2020-12-09,301.31,-178517311.0,,300.0,,WEAK,REMOTE,1.873,1.971,203941841.0,646532746.0
2020-12-10,302.52,-133578189.0,,300.0,,WEAK,REMOTE,1.87,1.598,209695857.0,887583846.0
2020-12-11,301.85,-127289821.0,,300.0,,WEAK,REMOTE,1.871,1.85,219719453.0,780212780.0
2020-12-14,304.04,63994412.0,329.36,300.0,,WEAK,REMOTE,1.882,1.929,201252653.0,629190784.0
2020-12-15,307.29,258259115.0,75.01,300.0,,WEAK,REMOTE,1.868,1.899,188738097.0,579770425.0
2020-12-16,308.98,353011481.0,310.95,300.0,,PRIMARY,REMOTE,1.871,1.828,185743229.0,673513198.0
2020-12-17,311.0,494821478.0,310.63,300.0,,WEAK,REMOTE,1.889,1.847,185167690.0,-25268910.0
2020-12-18,310.06,289283762.0,314.17,300.0,,WEAK,REMOTE,1.897,1.827,208117242.0,-1071725770.0
2020-12-21,308.92,-44139231.0,,300.0,,WEAK,REMOTE,2.104,2.629,214781236.0,472183493.0
2020-12-22,309.76,30377269.0,344.94,300.0,,WEAK,REMOTE,2.069,2.207,218999203.0,541233373.0
2020-12-23,308.2,-64538403.0,,300.0,,WEAK,REMOTE,2.065,2.221,234576549.0,703463073.0
2020-12-24,309.56,-44430412.0,,320.0,,WEAK,REMOTE,2.041,1.858,245849396.0,616207293.0
2020-12-28,312.68,256074592.0,319.05,300.0,,WEAK,REMOTE,2.054,1.79,219151703.0,531784873.0
2020-12-29,312.96,196751012.0,319.96,300.0,,WEAK,REMOTE,2.103,1.865,218992996.0,732989486.0
2020-12-30,312.97,211862207.0,319.69,320.0,,WEAK,REMOTE,2.073,1.893,226899369.0,1049404870.0
2020-12-31,313.74,540707205.0,314.21,320.0,,WEAK,REMOTE,2.106,1.833,239316737.0,565923771.0
2021-01-04,309.31,-303389361.0,,300.0,,WEAK,REMOTE,2.207,2.786,213983786.0,548217563.0
2021-01-05,311.86,-249705913.0,,320.0,,WEAK,REMOTE,2.216,2.667,227000103.0,744401547.0
2021-01-06,307.54,-538428513.0,,320.0,278.0,WEAK,WEAK,2.253,3.006,233054877.0,947773547.0
2021-01-07,314.98,-60567508.0,,300.0,,WEAK,REMOTE,2.194,2.772,228615477.0,1145459126.0
2021-01-08,319.03,271210153.0,322.47,320.0,,WEAK,REMOTE,2.225,2.541,208008821.0,433610014.0
2021-01-11,314.42,-182098098.0,,300.0,,WEAK,REMOTE,2.23,2.448,228032544.0,683361692.0
2021-01-12,313.92,-267638683.0,,320.0,,WEAK,REMOTE,2.278,2.449,240585463.0,922733708.0
2021-01-13,316.04,-50543789.0,,320.0,,WEAK,REMOTE,2.261,2.27,244122592.0,827544232.0
2021-01-14,314.35,-291461295.0,,320.0,,WEAK,REMOTE,2.289,2.393,244657007.0,1828725862.0
2021-01-15,311.86,-544702290.0,,300.0,,WEAK,REMOTE,2.223,2.185,252528065.0,956979558.0
2021-01-19,316.41,-222426822.0,,315.0,,WEAK,REMOTE,2.157,1.981,243700511.0,625106051.0
2021-01-20,323.77,102448798.0,339.2,315.0,,WEAK,REMOTE,2.159,1.887,209288569.0,418083284.0
2021-01-21,326.36,176257947.0,334.12,315.0,,WEAK,REMOTE,2.148,2.131,197854432.0,390856531.0
2021-01-22,325.42,56970151.0,348.31,315.0,,WEAK,REMOTE,2.161,1.95,230021731.0,637809430.0
2021-01-25,328.11,22929989.0,366.57,315.0,,WEAK,REMOTE,2.14,2.136,208607955.0,470842764.0
2021-01-26,328.59,-62600121.0,,315.0,300.0,WEAK,WEAK,2.105,1.918,224219771.0,558445389.0
2021-01-27,319.43,-378606193.0,,315.0,300.0,WEAK,WEAK,2.122,1.891,209979914.0,942139557.0
2021-01-28,321.32,-306059332.0,,350.0,300.0,WEAK,WEAK,2.106,1.649,213509735.0,1294461130.0
2021-01-29,314.56,-618768264.0,,,300.0,REMOTE,WEAK,2.134,1.739,202633373.0,346866047.0
2021-02-01,322.42,-260292592.0,,315.0,300.0,WEAK,WEAK,2.154,1.363,217539107.0,519451774.0
2021-02-02,327.68,-118667998.0,,315.0,300.0,WEAK,WEAK,2.101,1.316,241452832.0,601353646.0
2021-02-03,326.38,-123188639.0,,340.0,300.0,WEAK,WEAK,2.051,0.989,255510998.0,812576995.0
2021-02-04,330.24,94804191.0,348.01,340.0,300.0,WEAK,WEAK,2.065,1.043,250379337.0,957706307.0
2021-02-05,331.36,357674693.0,334.67,340.0,300.0,WEAK,WEAK,2.041,1.087,246568917.0,461822932.0
2021-02-08,333.58,122750265.0,345.29,315.0,,WEAK,REMOTE,2.132,1.757,226479863.0,468088908.0
2021-02-09,333.51,74273692.0,354.02,350.0,,WEAK,REMOTE,2.134,1.597,237005401.0,513819129.0
2021-02-10,332.75,-2550316.0,,350.0,300.0,WEAK,WEAK,2.113,1.548,243211488.0,647508195.0
2021-02-11,334.58,135135251.0,348.67,350.0,,WEAK,REMOTE,2.134,1.674,237336885.0,820865902.0
2021-02-12,336.45,422642529.0,338.3,350.0,,WEAK,REMOTE,2.118,1.833,233834932.0,388532516.0
2021-02-16,335.54,274206.0,468.42,350.0,,WEAK,REMOTE,2.222,2.014,232139640.0,952277694.0
2021-02-17,333.93,-184469391.0,,350.0,,WEAK,REMOTE,2.266,2.04,251888534.0,1152351368.0
2021-02-18,332.47,-201948490.0,,350.0,300.0,WEAK,WEAK,2.258,1.982,251449804.0,1268047614.0
2021-02-19,331.02,-632010836.0,,350.0,300.0,WEAK,WEAK,2.271,2.416,262017265.0,974054273.0
2021-02-22,322.44,-735550761.0,,350.0,310.0,PRIMARY,WEAK,2.345,3.966,224401105.0,429877773.0
2021-02-23,321.48,-746247977.0,,350.0,290.0,WEAK,WEAK,2.343,3.443,236013343.0,534402770.0
2021-02-24,324.13,-600828773.0,,350.0,,WEAK,REMOTE,2.354,2.478,267905866.0,763647500.0
2021-02-25,312.83,-969733421.0,,,290.0,REMOTE,WEAK,2.426,2.513,212669146.0,861388315.0
2021-02-26,314.14,-896060959.0,,,290.0,REMOTE,WEAK,2.423,3.14,233857981.0,664453518.0
2021-03-01,323.59,-513918489.0,,350.0,,WEAK,REMOTE,2.347,3.332,285579719.0,740645443.0
2021-03-02,318.4,-737382629.0,,350.0,290.0,WEAK,PRIMARY,2.368,3.185,269658705.0,833323590.0
2021-03-03,309.16,-1117127356.0,,330.0,290.0,WEAK,PRIMARY,2.316,2.976,212609481.0,684077117.0
2021-03-04,304.1,-1213077003.0,,330.0,290.0,WEAK,PRIMARY,2.305,2.678,186938774.0,780052131.0
2021-03-05,308.68,-940491192.0,,,290.0,REMOTE,PRIMARY,2.286,2.396,241736268.0,506828725.0
2021-03-08,299.94,-939584378.0,,,290.0,REMOTE,PRIMARY,2.213,2.15,190048057.0,434450892.0
2021-03-09,311.77,-590952040.0,,315.0,290.0,WEAK,PRIMARY,2.119,1.862,263323999.0,806921440.0
2021-03-10,310.88,-808558475.0,,,290.0,REMOTE,PRIMARY,2.188,2.382,285463225.0,1133252303.0
2021-03-11,318.04,-392639285.0,,315.0,290.0,WEAK,WEAK,2.208,2.248,297007562.0,1159835262.0
2021-03-12,315.46,-520334395.0,,,290.0,REMOTE,WEAK,2.25,2.145,301522919.0,879915150.0
2021-03-15,318.83,-460223387.0,,330.0,290.0,WEAK,WEAK,2.237,2.016,304624310.0,994663288.0
2021-03-16,320.58,-356850989.0,,330.0,290.0,WEAK,WEAK,2.176,1.885,295011054.0,1187933183.0
2021-03-17,321.9,-385910324.0,,330.0,290.0,WEAK,WEAK,2.267,1.985,304086171.0,1493368518.0
2021-03-18,312.04,-1185667480.0,,330.0,290.0,WEAK,WEAK,2.259,2.009,280718511.0,2253494463.0
2021-03-19,313.14,-1552862154.0,,330.0,290.0,WEAK,WEAK,2.236,1.908,304455923.0,960155757.0
2021-03-22,318.61,-401477675.0,,330.0,290.0,PRIMARY,PRIMARY,2.245,1.333,309644040.0,601543163.0
2021-03-23,317.22,-544524404.0,,330.0,290.0,PRIMARY,PRIMARY,2.235,1.465,315505247.0,794940339.0
2021-03-24,311.87,-857597941.0,,330.0,290.0,PRIMARY,WEAK,2.235,1.634,296935977.0,804046137.0
2021-03-25,311.33,-1023877404.0,,330.0,290.0,WEAK,WEAK,2.239,1.886,308302476.0,1043635877.0
2021-03-26,316.0,-876619975.0,,330.0,290.0,WEAK,WEAK,2.25,2.03,344202093.0,828361151.0
2021-03-29,315.91,-588797119.0,,330.0,290.0,WEAK,PRIMARY,2.307,2.604,323004660.0,1007169309.0
2021-03-30,314.32,-706606109.0,,330.0,290.0,WEAK,WEAK,2.273,2.204,325715041.0,1254536739.0
2021-03-31,319.13,-74229169.0,,330.0,290.0,WEAK,WEAK,2.21,1.727,334428808.0,975811427.0
2021-04-01,324.57,59842737.0,349.93,330.0,,WEAK,REMOTE,2.226,1.802,311431152.0,313541605.0
2021-04-05,331.05,18244502.0,379.43,330.0,,WEAK,REMOTE,2.25,2.116,263974117.0,445896494.0
2021-04-06,330.82,10072188.0,397.07,330.0,,WEAK,REMOTE,2.234,1.869,279258148.0,540782109.0
2021-04-07,331.62,23555358.0,375.85,330.0,,WEAK,REMOTE,2.243,1.79,279922420.0,588671200.0
2021-04-08,335.08,237953681.0,339.72,330.0,,WEAK,REMOTE,2.226,1.474,253339515.0,415052611.0
2021-04-09,337.11,334341840.0,339.26,330.0,,WEAK,REMOTE,2.244,2.473,245954572.0,646785299.0
2021-04-12,336.67,126038565.0,349.46,330.0,,WEAK,REMOTE,2.28,2.643,237891147.0,469603822.0
2021-04-13,340.6,247785993.0,344.51,330.0,,WEAK,REMOTE,2.213,2.431,218733490.0,433543509.0
2021-04-14,336.51,140041119.0,349.39,330.0,,WEAK,REMOTE,2.157,2.253,250461966.0,425481375.0
2021-04-15,341.61,237097234.0,345.75,330.0,,WEAK,REMOTE,2.1,1.821,228728718.0,689414761.0
2021-04-16,342.01,395854457.0,341.9,330.0,,WEAK,REMOTE,2.257,2.308,253235449.0,982669151.0
2021-04-19,338.88,-203269159.0,,330.0,,WEAK,REMOTE,2.153,1.665,255338562.0,388179862.0
2021-04-20,336.41,-326742081.0,,330.0,,WEAK,REMOTE,2.201,1.637,270522122.0,516105616.0
2021-04-21,339.29,-208622334.0,,330.0,,WEAK,REMOTE,2.182,1.572,282714179.0,619296006.0
2021-04-22,335.2,-506454065.0,,340.0,,WEAK,REMOTE,2.159,1.565,288097557.0,864746287.0
2021-04-23,339.42,-140171666.0,,340.0,,WEAK,REMOTE,2.156,2.162,293706096.0,577271894.0
2021-04-26,341.63,-154925379.0,,340.0,,WEAK,REMOTE,2.192,2.519,288100835.0,533521293.0
2021-04-27,340.15,-208516102.0,,340.0,,WEAK,REMOTE,2.175,2.458,300771864.0,705740817.0
2021-04-28,339.0,-299500984.0,,340.0,,WEAK,REMOTE,2.125,2.052,318591944.0,863511357.0
2021-04-29,340.22,-264160177.0,,340.0,,WEAK,REMOTE,2.165,2.13,318360133.0,1337145861.0
2021-04-30,337.99,-607113632.0,,340.0,,WEAK,REMOTE,2.283,2.838,322705308.0,590986227.0
2021-05-03,336.19,-627812449.0,,340.0,,WEAK,REMOTE,2.246,2.029,331204425.0,554963371.0
2021-05-04,330.14,-854626468.0,,340.0,,WEAK,REMOTE,2.242,2.133,299681027.0,316762394.0
2021-05-05,329.03,-935605457.0,,340.0,,WEAK,REMOTE,2.23,1.883,321139730.0,542650303.0
2021-05-06,331.51,-798884985.0,,340.0,,WEAK,REMOTE,2.288,2.499,347092851.0,982664328.0
2021-05-07,334.2,-451663066.0,,330.0,,WEAK,REMOTE,2.209,1.959,360360135.0,559773060.0
2021-05-10,325.76,-1067862913.0,,340.0,,WEAK,REMOTE,2.261,3.047,306509825.0,354449762.0
2021-05-11,325.31,-969722054.0,,330.0,,WEAK,REMOTE,2.193,2.583,308541185.0,655072449.0
2021-05-12,316.89,-1272474657.0,,330.0,290.0,WEAK,WEAK,2.156,2.2,236297238.0,231186515.0
2021-05-13,319.34,-1046462420.0,,330.0,290.0,WEAK,WEAK,2.124,2.302,286482842.0,493264160.0
2021-05-14,326.39,-488433938.0,,330.0,,WEAK,REMOTE,2.091,2.138,336198415.0,545940543.0
2021-05-17,324.41,-767883696.0,,330.0,,WEAK,REMOTE,2.114,2.344,316974802.0,732684260.0
2021-05-18,322.22,-865380589.0,,330.0,290.0,WEAK,WEAK,2.076,2.373,305586378.0,815195411.0
2021-05-19,322.59,-936655304.0,,330.0,,WEAK,REMOTE,2.088,2.444,311403616.0,749972783.0
2021-05-20,328.83,-320546713.0,,330.0,,WEAK,REMOTE,2.004,2.155,322773603.0,914822799.0
2021-05-21,327.01,-466462187.0,,330.0,,WEAK,REMOTE,1.992,1.974,365015714.0,1077983528.0
2021-05-24,332.51,31368004.0,376.15,350.0,,WEAK,REMOTE,1.959,1.619,331395275.0,562755220.0
2021-05-25,332.97,-43202024.0,,340.0,,WEAK,REMOTE,1.977,1.566,334949419.0,714610375.0
2021-05-26,334.13,155635746.0,349.9,340.0,,WEAK,REMOTE,1.953,1.641,344320652.0,785171728.0
2021-05-27,332.88,-163453176.0,,340.0,,WEAK,REMOTE,1.988,1.946,360117434.0,964449945.0
2021-05-28,333.93,51798988.0,369.29,340.0,,WEAK,REMOTE,1.976,1.84,379606363.0,887041714.0
2021-06-01,332.82,-170078794.0,,340.0,,WEAK,REMOTE,1.939,1.544,356604165.0,826339967.0
2021-06-02,333.47,-156094395.0,,340.0,,WEAK,REMOTE,1.98,1.564,366485275.0,912346303.0
2021-06-03,330.0,-570400680.0,,340.0,,WEAK,REMOTE,2.03,2.163,356712392.0,1079811062.0
2021-06-04,335.6,404108579.0,339.7,340.0,,WEAK,REMOTE,2.147,2.192,360486401.0,815857785.0
2021-06-07,336.6,-24028758.0,,340.0,,WEAK,REMOTE,2.114,1.937,356318481.0,695360032.0
2021-06-08,336.76,-27671123.0,,340.0,,WEAK,REMOTE,2.08,1.687,355746047.0,869854307.0
2021-06-09,336.84,-68317710.0,,340.0,,WEAK,REMOTE,2.094,1.892,360844910.0,1166983885.0
2021-06-10,340.35,347885517.0,345.51,340.0,,WEAK,REMOTE,2.114,2.092,327394933.0,959793510.0
2021-06-11,341.24,422849976.0,344.69,340.0,,WEAK,REMOTE,2.104,2.272,341655082.0,1009230241.0
2021-06-14,344.51,453927616.0,346.07,340.0,,WEAK,REMOTE,2.054,2.131,268084815.0,791427508.0
2021-06-15,342.26,170995150.0,354.57,340.0,,WEAK,REMOTE,2.093,2.244,300810662.0,1184687508.0
2021-06-16,341.01,-35382738.0,,340.0,,WEAK,REMOTE,2.01,2.056,322111729.0,1534310776.0
2021-06-17,345.34,693153820.0,346.44,340.0,,WEAK,REMOTE,2.005,2.089,290815482.0,791432213.0
2021-06-18,342.63,110795467.0,360.06,350.0,,WEAK,REMOTE,2.022,2.253,330787319.0,1118667224.0
2021-06-21,344.36,193871717.0,357.17,350.0,,WEAK,REMOTE,1.861,1.312,324579174.0,688608103.0
2021-06-22,347.57,498920433.0,349.84,350.0,,WEAK,REMOTE,1.829,1.25,296140985.0,578880969.0
2021-06-23,347.74,624843181.0,349.58,350.0,,WEAK,REMOTE,1.832,2.444,305825235.0,754802112.0
2021-06-24,349.89,615546946.0,350.51,350.0,,WEAK,REMOTE,1.873,2.74,277806919.0,764266884.0
2021-06-25,349.46,133817448.0,360.83,350.0,,WEAK,REMOTE,1.914,2.285,317859709.0,772820920.0
2021-06-28,353.71,614813703.0,354.23,350.0,,WEAK,REMOTE,1.924,2.461,240212474.0,636570586.0
2021-06-29,354.99,308643403.0,359.13,340.0,,WEAK,REMOTE,2.016,2.916,245176454.0,626760755.0
2021-06-30,354.43,287330703.0,359.7,340.0,,WEAK,REMOTE,1.974,2.9,277044900.0,547916627.0
2021-07-01,354.57,173366693.0,364.26,350.0,,WEAK,REMOTE,1.873,1.741,273472973.0,752160183.0
2021-07-02,358.64,482420016.0,359.26,350.0,,WEAK,REMOTE,1.872,1.757,237312458.0,506373493.0
2021-07-06,360.19,342682793.0,361.24,360.0,,WEAK,REMOTE,1.904,1.955,225754458.0,511822613.0
2021-07-07,360.95,170876623.0,369.68,360.0,,WEAK,REMOTE,1.927,2.271,241108343.0,612131207.0
2021-07-08,358.77,-116091403.0,,350.0,,WEAK,REMOTE,1.943,2.177,256195496.0,767750568.0
2021-07-09,361.01,-141847564.0,,350.0,,WEAK,REMOTE,1.99,2.296,270079549.0,696509956.0
2021-07-12,362.42,200077050.0,369.76,350.0,,WEAK,REMOTE,1.985,2.275,249327367.0,486922371.0
2021-07-13,362.42,68621452.0,384.23,350.0,,WEAK,REMOTE,1.986,2.329,246825535.0,921534750.0
2021-07-14,363.07,126759163.0,375.14,350.0,,WEAK,REMOTE,2.018,2.367,262378548.0,896584517.0
2021-07-15,360.52,-190087566.0,,350.0,,WEAK,REMOTE,1.993,2.374,288701481.0,1845532922.0
2021-07-16,357.6,-584436239.0,,350.0,,WEAK,REMOTE,1.989,1.921,303122575.0,811365157.0
2021-07-19,354.67,-762678326.0,,350.0,,WEAK,REMOTE,1.904,1.218,287233731.0,536110835.0
2021-07-20,358.79,39194323.0,389.35,360.0,,WEAK,REMOTE,1.871,1.15,300518180.0,735408216.0
2021-07-21,361.56,313301410.0,367.86,350.0,,WEAK,REMOTE,1.879,1.227,292668446.0,667844682.0
2021-07-22,363.95,377018769.0,367.62,350.0,,WEAK,REMOTE,1.872,1.186,276044755.0,312187006.0
2021-07-23,368.2,400894816.0,369.4,350.0,,WEAK,REMOTE,1.908,1.604,239267689.0,573256336.0
2021-07-26,368.49,67906171.0,389.2,350.0,,WEAK,REMOTE,1.997,2.136,244605649.0,444679293.0
2021-07-27,364.43,-127845856.0,,350.0,,WEAK,REMOTE,1.98,2.034,270984904.0,796439098.0
2021-07-28,365.83,211743305.0,374.78,370.0,,WEAK,REMOTE,1.925,1.516,286437508.0,942533458.0
2021-07-29,366.48,210604056.0,374.87,370.0,,WEAK,REMOTE,1.959,1.738,281855897.0,1165240964.0
2021-07-30,364.57,62133883.0,389.19,370.0,,WEAK,REMOTE,1.953,1.89,297759588.0,641473020.0
2021-08-02,364.6,-11963755.0,,350.0,,WEAK,REMOTE,1.938,1.629,290283616.0,597143503.0
